SMILES,"T,K",Solubility,Solvent,SMILES_Solvent,Source
C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,303.15,0.079769,n-butanol,CCCCO,10.1021/acs.jced.5b00190
COc1ccc(C(=O)O)c(OC)c1,303.15,0.0188,n-butanol,CCCCO,10.1021/je501045s
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,303.15,0.00010541,n-butanol,CCCCO,10.1021/je501004g
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,303.15,0.0021472,n-butanol,CCCCO,10.1021/je501004g
c1ccc2c(c1)sc1ccccc12,303.15,0.016027,n-butanol,CCCCO,10.1021/je500437m
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1.O.O.O,303.15,0.002001,n-butanol,CCCCO,10.1021/je5000605
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,303.15,0.000359,n-butanol,CCCCO,10.1021/je500206w
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,303.15,0.1357,n-butanol,CCCCO,10.1021/je401044h
O=[N+]([O-])c1cccc(Cl)c1Cl,303.15,0.06788,n-butanol,CCCCO,10.1021/je401044h
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,303.15,0.0066,n-butanol,CCCCO,10.1021/je4010257
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O.O,303.15,0.0324,n-butanol,CCCCO,10.1021/je400899e
CCNc1nc(Cl)nc(NC(C)C)n1,303.15,0.0068329,n-butanol,CCCCO,10.1021/je400639m
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,303.15,0.000567,n-butanol,CCCCO,10.1021/je400218d
Nc1cccnn1,303.15,0.0218,n-butanol,CCCCO,10.1021/je300517q
c1ccc2c(c1)oc1ccccc12,303.15,0.0671,n-butanol,CCCCO,10.1021/je201282d
O=C1c2ccccc2-c2ccccc21,303.15,0.0685,n-butanol,CCCCO,10.1021/je201282d
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],303.15,0.00736,n-butanol,CCCCO,10.1021/je1012839
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C,303.15,2.93e-05,n-butanol,CCCCO,10.1021/je101208p
O=C(O)CC(O)(CC(=O)O)C(=O)O,303.15,0.1056,n-butanol,CCCCO,10.1021/je101167z
N[C@@H](Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,303.15,4.281e-06,n-butanol,CCCCO,10.1021/je100352r
Nc1ccc(S(N)(=O)=O)cc1,303.15,0.002027,n-butanol,CCCCO,10.1021/je900038m
O=C(Oc1ccccc1)c1ccccc1O,303.15,0.3404,n-butanol,CCCCO,10.1021/je800668j
C1CN2CCN1CC2,303.15,0.409,n-butanol,CCCCO,10.1021/je8005375
C1=Cc2cccc3cccc1c23,303.15,0.028995,n-butanol,CCCCO,10.1021/je700347h
C1CN2CCN1CC2,303.15,0.00755,n-butanol,CCCCO,10.1021/je700186v
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,303.15,0.000223,n-butanol,CCCCO,10.1021/acs.jced.9b00728
N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,303.15,0.001417,n-butanol,CCCCO,10.1021/acs.jced.9b00353
FC(F)(F)c1cccnc1Cl,303.15,0.5102,n-butanol,CCCCO,10.1021/acs.jced.8b00989
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,303.15,0.01585,n-butanol,CCCCO,10.1021/acs.jced.8b00863
COC(=O)[C@H](N)c1ccc(O)cc1,303.15,0.0022441,n-butanol,CCCCO,10.1021/acs.jced.6b00415
S=C(Nc1ccccc1)Nc1ccccc1,303.15,0.003424,n-butanol,CCCCO,10.1016/j.jct.2021.106605
O=C(O)COc1ccc(Cl)cc1Cl,303.15,0.146,n-butanol,CCCCO,10.1016/j.jct.2021.106589
Nc1nc2ccc(OC(F)(F)F)cc2s1,303.15,0.254,n-butanol,CCCCO,10.1016/j.jct.2021.106569
CC(=O)Nc1ccc(C(=O)O)cc1,303.15,0.00812,n-butanol,CCCCO,10.1016/j.jct.2021.106478
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,0.01288,n-butanol,CCCCO,10.1016/j.jct.2021.106398
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,0.01406,n-butanol,CCCCO,10.1016/j.jct.2021.106451
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,303.15,0.0006497,n-butanol,CCCCO,10.1016/j.jct.2020.106323
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,303.15,0.01766,n-butanol,CCCCO,10.1016/j.jct.2020.106259
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,303.15,0.008,n-butanol,CCCCO,10.1016/j.jct.2020.106239
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,303.15,0.006455,n-butanol,CCCCO,10.1016/j.jct.2020.106231
COC(=O)Nc1nc2ccc(Sc3ccccc3)cc2[nH]1,303.15,0.0001203,n-butanol,CCCCO,10.1016/j.jct.2019.07.018
Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,303.15,0.005421,n-butanol,CCCCO,10.1016/j.jct.2019.105882
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],303.15,0.006656,n-butanol,CCCCO,10.1016/j.jct.2019.03.029
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],303.15,0.002013,n-butanol,CCCCO,10.1016/j.jct.2019.01.013
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,303.15,0.0001016,n-butanol,CCCCO,10.1016/j.jct.2016.02.020
S=c1[nH]c2ccccc2s1,303.15,0.03862,n-butanol,CCCCO,10.1016/j.jct.2017.05.013
Cc1cc(C)[nH]n1,303.15,0.2114,n-butanol,CCCCO,10.1016/j.jct.2017.02.011
Cc1ccc(N)c([N+](=O)[O-])c1,303.15,0.02966,n-butanol,CCCCO,10.1016/j.jct.2017.02.008
COc1cc(CO)ccc1O,303.15,0.0393,n-butanol,CCCCO,10.1016/j.jct.2016.11.030
Clc1ccc2c(c1)Nc1ccccc1S2,303.15,0.004922,n-butanol,CCCCO,10.1016/j.jct.2016.11.029
Nc1ccc([N+](=O)[O-])cc1N,303.15,0.001041,n-butanol,CCCCO,10.1016/j.jct.2016.11.014
Nc1cc(Cl)ccc1C(=O)O,303.15,0.01839,n-butanol,CCCCO,10.1016/j.jct.2016.11.019
Cc1cc([N+](=O)[O-])ccc1N,303.15,0.01448,n-butanol,CCCCO,10.1016/j.jct.2016.10.037
O=Cc1cccc([N+](=O)[O-])c1,303.15,0.0973,n-butanol,CCCCO,10.1016/j.jct.2016.10.040
CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,303.15,0.105,n-butanol,CCCCO,10.1016/j.jct.2016.10.014
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,303.15,0.000479,n-butanol,CCCCO,10.1016/j.jct.2016.09.011
O=Cc1ccc([N+](=O)[O-])cc1,303.15,0.02247,n-butanol,CCCCO,10.1016/j.jct.2016.09.012
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,303.15,0.000187,n-butanol,CCCCO,10.1016/j.jct.2016.09.015
O=Cc1ccc(C=O)cc1,303.15,0.02609,n-butanol,CCCCO,10.1016/j.jct.2016.07.013
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,303.15,0.00423,n-butanol,CCCCO,10.1016/j.jct.2016.08.034
CC1=NN(c2ccc(C)cc2)C(=O)C1,303.15,0.04438,n-butanol,CCCCO,10.1016/j.jct.2016.08.007
O=[N+]([O-])c1ccc(O)c2ncccc12,303.15,0.001525,n-butanol,CCCCO,10.1016/j.jct.2016.04.018
Cc1ccc(C(C)C)c(O)c1,303.15,0.6133,n-butanol,CCCCO,10.1016/j.jct.2015.09.010
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,303.15,0.003702,n-butanol,CCCCO,10.1016/j.jct.2015.11.005
O=C1NC(=O)c2ccccc21,303.15,0.003365,n-butanol,CCCCO,10.1016/j.jct.2015.10.024
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,303.15,0.02143,n-butanol,CCCCO,10.1016/j.jct.2016.05.005
COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,303.15,0.000404,n-butanol,CCCCO,10.1016/j.jct.2016.05.003
O=S(=O)(c1ccc(O)cc1)c1ccccc1O,303.15,0.06944,n-butanol,CCCCO,10.1016/j.jct.2016.07.001
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],303.15,0.01249,n-butanol,CCCCO,10.1016/j.jct.2016.07.023
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,303.15,0.012613,n-butanol,CCCCO,10.1016/j.jct.2016.01.023
N=C(Nc1ccccc1)Nc1ccccc1,303.15,0.04309,n-butanol,CCCCO,10.1016/j.jct.2016.03.011
C/C=C/C=C/C(=O)O,303.15,0.10791,n-butanol,CCCCO,10.1016/j.jct.2015.02.004
O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,303.15,0.0006901,n-butanol,CCCCO,10.1016/j.jct.2015.07.010
CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,303.15,0.02511,n-butanol,CCCCO,10.1016/j.jct.2016.09.038
CCOC(=O)Cc1c(C(=O)OCC)sc(N)c1C#N,303.15,0.009097,n-butanol,CCCCO,10.1016/j.jct.2015.11.025
O=C1c2cccc(Cl)c2C(=O)N1c1ccccc1,303.15,0.0003879,n-butanol,CCCCO,10.1016/j.jct.2016.01.003
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,303.15,0.1805,n-butanol,CCCCO,10.1016/j.jct.2014.04.011
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,303.15,0.0001883,n-butanol,CCCCO,10.1016/j.jct.2012.08.007
Clc1ncnc2[nH]ccc12,303.15,0.02272,n-butanol,CCCCO,10.1016/j.jct.2021.106493
Nc1nc(N)nc(NC2CC2)n1,303.15,0.001496,n-butanol,CCCCO,10.1016/j.fluid.2018.07.024
Cn1cc([N+](=O)[O-])cn1,303.15,0.005594,n-butanol,CCCCO,10.1016/j.fluid.2018.05.023
CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,303.15,0.00895,n-butanol,CCCCO,10.1016/j.fluid.2018.05.005
Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,303.15,0.236,n-butanol,CCCCO,10.1016/j.fluid.2018.01.015
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,303.15,0.016,n-butanol,CCCCO,10.1016/j.fluid.2017.12.024
Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],303.15,0.010541,n-butanol,CCCCO,10.1016/j.fluid.2017.04.008
O=C(O)CN(CC(=O)O)CP(=O)(O)O,303.15,0.0001858,n-butanol,CCCCO,10.1016/j.fluid.2014.08.036
CCn1c2ccccc2c2ccccc21,303.15,0.0316,n-butanol,CCCCO,10.1016/j.fluid.2014.06.030
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,303.15,0.004427,n-butanol,CCCCO,10.1016/j.fluid.2014.04.028
O=C1C=CC(=O)O1,303.15,0.02359,n-butanol,CCCCO,10.1016/j.fluid.2014.01.008
C/C=C/C(=O)O,303.15,0.3773,n-butanol,CCCCO,10.1016/j.fluid.2013.06.038
COC(=O)[C@@H](N)CS.Cl,303.15,0.00093,acetone,CC(C)=O,10.1021/acs.jced.0c00795
O=C(Nc1ccccc1)c1ccccc1,303.15,0.024635,acetone,CC(C)=O,10.1021/acs.jced.0c00167
Nc1ccc(S(N)(=O)=O)cc1,303.15,0.097548,acetone,CC(C)=O,10.1021/acs.jced.9b00411
O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1,303.15,0.000249,acetone,CC(C)=O,10.1021/acs.jced.0c00616
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,303.15,0.03188,acetone,CC(C)=O,10.1021/acs.jced.1c00092
Cc1cc(Cl)cc(C(=O)O)c1N,303.15,0.022705,acetone,CC(C)=O,10.1021/acs.jced.1c00047
N=C(N)NCCC[C@H](N)C(=O)O.O=C1CC[C@@H](C(=O)O)N1,303.15,4.7e-05,acetone,CC(C)=O,10.1021/acs.jced.0c01074
CSCCC(NC(C)=O)C(=O)O,303.15,0.03698,acetone,CC(C)=O,10.1021/acs.jced.1c00064
O=C(O)[C@@H]1C[C@@H](O)CN1,303.15,0.002054,acetone,CC(C)=O,10.1021/acs.jced.0c00794
CN1COCN(Cc2cnc(Cl)s2)/C1=N/[N+](=O)[O-],303.15,0.014,acetone,CC(C)=O,10.1021/acs.jced.0c00752
O=Cc1cc(C=O)cc(C=O)c1,303.15,0.019093,acetone,CC(C)=O,10.1021/acs.jced.0c00776
OCC(O)COc1ccc(Cl)cc1,303.15,0.1639,acetone,CC(C)=O,10.1021/acs.jced.0c00900
O=C(O)[C@@H]1CSCN1,303.15,0.000537,acetone,CC(C)=O,10.1021/acs.jced.0c00996
CCOc1ccccc1C(N)=O,303.15,0.022621,acetone,CC(C)=O,10.1021/acs.jced.0c01081
O=C(O)c1cccc(O)c1O,303.15,0.1126,acetone,CC(C)=O,10.1021/acs.jced.0c01032
NC(=O)[C@@H]1CCCN1,303.15,0.15439,acetone,CC(C)=O,10.1021/acs.jced.0c00961
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,303.15,0.00042544,acetone,CC(C)=O,10.1021/acs.jced.0c00803
c1ccc2[nH]c(-c3cscn3)nc2c1,303.15,0.001047,acetone,CC(C)=O,10.1021/acs.jced.0c00724
c1cnc2[nH]ccc2c1,303.15,0.3613,acetone,CC(C)=O,10.1021/acs.jced.0c00128
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,303.15,0.00268,acetone,CC(C)=O,10.1021/acs.jced.0c00040
CC1=NN(c2ccccc2)C(=O)C1,303.15,0.037072,acetone,CC(C)=O,10.1021/acs.jced.0c00290
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,303.15,0.0224,acetone,CC(C)=O,10.1021/acs.jced.0c00201
Cl.N=C(N=C(N)N)N1CCOCC1,303.15,6.2e-05,acetone,CC(C)=O,10.1021/acs.jced.0c00015
Nc1nc(=O)[nH]cc1F,303.15,0.0001584,acetone,CC(C)=O,10.1021/acs.jced.1c00206
O=C(O)CNCc1ccccc1,303.15,0.000133,acetone,CC(C)=O,10.1021/acs.jced.1c00050
Cl.N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1,303.15,0.000224,acetone,CC(C)=O,10.1021/acs.jced.1c00239
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,303.15,0.004326,acetone,CC(C)=O,10.1021/acs.jced.1c00302
CCOC(=O)[C@@H]1CSCN1.Cl,303.15,0.000348,acetone,CC(C)=O,10.1021/acs.jced.1c00079
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,303.15,0.074983,acetone,CC(C)=O,10.1021/acs.jced.1c00201
CNC(=O)c1cc(Oc2ccc(N)cc2)ccn1,303.15,0.06827,acetone,CC(C)=O,10.1021/acs.jced.1c00232
Nc1cccc(C(=O)O)c1,303.15,0.03752,acetone,CC(C)=O,10.1021/acs.jced.1c00247
O=C(N[C@H](C(=O)O)c1ccccc1)OCc1ccccc1,303.15,0.100168,acetone,CC(C)=O,10.1021/acs.jced.1c00240
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,303.15,0.0023,acetone,CC(C)=O,10.1021/acs.jced.0c00047
CCO.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl.Cl.O,303.15,0.000749,acetone,CC(C)=O,10.1021/acs.jced.0c00097
OCc1ccccc1O[C@@H]1OC(CO)[C@@H](O)[C@@H](O)C1O,303.15,0.00018413,acetone,CC(C)=O,10.1021/acs.jced.0c00332
OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,303.15,0.000962,acetone,CC(C)=O,10.1021/acs.jced.0c00353
CCOC(=O)[C@@H](N)CCc1ccccc1.Cl,303.15,0.00182,acetone,CC(C)=O,10.1021/acs.jced.1c00485
COc1cc2c(cc1OC)C(=O)CC2,303.15,0.101259,acetone,CC(C)=O,10.1021/acs.jced.1c00040
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,303.15,1.675e-05,acetone,CC(C)=O,10.1021/acs.jced.0c01067
CC(=O)NCC(=O)O,303.15,0.001008,acetone,CC(C)=O,10.1021/acs.jced.0c00983
CC(=O)N1CCC[C@H]1C(=O)O,303.15,0.03477,acetone,CC(C)=O,10.1021/acs.jced.1c00032
NC1CCSC1=O,303.15,0.00026,acetone,CC(C)=O,10.1021/acs.jced.0c01089
CCCOC(=O)c1ccc(O)cc1,303.15,0.3089,acetone,CC(C)=O,10.1021/acs.jced.0c00584
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,303.15,0.01415,acetone,CC(C)=O,10.1021/acs.jced.0c00513
C=CC(=O)NC(C)(C)CS(=O)(=O)O,303.15,0.01072,acetone,CC(C)=O,10.1021/acs.jced.0c00578
O=[N+]([O-])N(CCO)CCO.O=[N+]([O-])O.O=[N+]([O-])O,303.15,0.43948,acetone,CC(C)=O,10.1021/acs.jced.0c00211
N[C@@H](CS)C(=O)O,303.15,0.011515,acetone,CC(C)=O,10.1021/acs.jced.0c00031
Oc1ccc(OCc2ccccc2)cc1,303.15,3.1e-05,acetone,CC(C)=O,10.1021/acs.jced.9b00817
O=C([O-])/C=C/C(=O)O.[Na+],303.15,3.78e-05,acetone,CC(C)=O,10.1021/acs.jced.9b01203
O=c1[nH]c2ccccc2c(=O)o1,303.15,0.01089,acetone,CC(C)=O,10.1021/acs.jced.9b01164
O=C[C@H](O)[C@H](O)[C@H](O)CO,303.15,0.00509,acetone,CC(C)=O,10.1021/acs.jced.0c00009
Oc1c(Br)cc(Br)c2cccnc12,303.15,0.001311,acetone,CC(C)=O,10.1021/acs.jced.9b01190
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,303.15,0.0055,acetone,CC(C)=O,10.1021/acs.jced.9b01192
CC(=O)N[C@@H](CC(C)C)C(=O)O,303.15,0.007344,acetone,CC(C)=O,10.1021/acs.jced.9b01151
CN(C)Cc1c[nH]c2ccccc12,303.15,0.04628,acetone,CC(C)=O,10.1021/acs.jced.9b00911
C[C@H](N)C(=O)O,303.15,0.000138,acetone,CC(C)=O,10.1021/acs.jced.9b00743
CCCc1ncc(C[n+]2ccccc2C)c(N)n1.Cl.[Cl-],303.15,0.0004442,acetone,CC(C)=O,10.1021/acs.jced.9b00999
O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12.[Na+].[Na+],303.15,7.41e-05,acetone,CC(C)=O,10.1021/acs.jced.9b00029
O=C(O)c1cccnc1Cl,303.15,0.01837,acetone,CC(C)=O,10.1021/acs.jced.9b00661
O=C(O)[C@@H]1CCCN1,303.15,0.000282,acetone,CC(C)=O,10.1021/acs.jced.9b00802
OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,303.15,0.0008674,acetone,CC(C)=O,10.1021/acs.jced.9b00703
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,303.15,0.0004246,acetone,CC(C)=O,10.1021/acs.jced.9b00490
O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1,303.15,0.02105,acetone,CC(C)=O,10.1021/acs.jced.8b00632
O=P(O)(O)c1ccccc1,303.15,0.17815,acetone,CC(C)=O,10.1021/acs.jced.9b00362
OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,303.15,0.00273,acetone,CC(C)=O,10.1021/acs.jced.9b00286
O=[N+]([O-])c1ncccc1O,303.15,0.3536,acetone,CC(C)=O,10.1021/acs.jced.9b00564
N=C(N)NC(N)=S,303.15,0.020329,acetone,CC(C)=O,10.1021/acs.jced.9b00458
CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,303.15,0.01029,acetone,CC(C)=O,10.1021/acs.jced.7b00695
O=C(O)C=CC(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,303.15,0.000251,acetone,CC(C)=O,10.1021/acs.jced.7b00518
O=C1C=CC(=O)N1c1ccccc1Br,303.15,0.1899,acetone,CC(C)=O,10.1021/acs.jced.9b00560
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,303.15,0.00717,acetone,CC(C)=O,10.1021/acs.jced.9b00696
N[C@@H](CO)C(=O)O,303.15,4.5e-05,acetone,CC(C)=O,10.1021/acs.jced.9b00460
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,303.15,0.00022,acetone,CC(C)=O,10.1021/acs.jced.9b00562
Cc1cnc(C(=O)O)cn1,303.15,1.56e-05,acetone,CC(C)=O,10.1021/acs.jced.9b00406
Nc1nnn[nH]1,303.15,0.001117,acetone,CC(C)=O,10.1021/acs.jced.9b00385
NNC(=O)NN.O=[N+]([O-])NC1=NC(C2N=NC(N[N+](=O)[O-])=N2)N=N1,303.15,0.0001465,acetone,CC(C)=O,10.1021/acs.jced.9b00275
Sc1nc2ccccc2[nH]1,303.15,0.01603,acetone,CC(C)=O,10.1021/acs.jced.9b00190
CC(=NC#N)N(C)Cc1ccc(Cl)nc1,303.15,0.2263,acetone,CC(C)=O,10.1021/acs.jced.9b00294
Cc1n[nH]c2cc([N+](=O)[O-])ccc12,303.15,0.0481,acetone,CC(C)=O,10.1021/acs.jced.8b01256
NS(=O)(=O)c1ccccc1,303.15,0.1648,acetone,CC(C)=O,10.1021/acs.jced.9b00360
CN(C)/C=C/C(=O)c1cccnc1,303.15,0.0127,acetone,CC(C)=O,10.1021/acs.jced.9b00047
N#Cc1cccc([N+](=O)[O-])c1C#N,303.15,0.0472,acetone,CC(C)=O,10.1021/acs.jced.8b01250
O=Cc1cc([N+](=O)[O-])ccc1O,303.15,0.03924,acetone,CC(C)=O,10.1021/acs.jced.9b00232
N[C@H](CC(=O)O)C(=O)O,303.15,0.004024,acetone,CC(C)=O,10.1021/acs.jced.9b00320
N#CCc1ccccc1[N+](=O)[O-],303.15,0.259,acetone,CC(C)=O,10.1021/acs.jced.9b00243
CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,303.15,0.0905,acetone,CC(C)=O,10.1021/acs.jced.9b00045
CC12CCC(CC1=O)C2(C)C,303.15,0.5529,acetone,CC(C)=O,10.1021/acs.jced.9b00045
Nc1cc([N+](=O)[O-])ccc1Cl,303.15,0.1682,acetone,CC(C)=O,10.1021/acs.jced.8b00931
CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,303.15,0.01363,acetone,CC(C)=O,10.1021/acs.jced.8b01181
N#CCC(N)=O,303.15,0.06125,acetone,CC(C)=O,10.1021/acs.jced.8b01205
Cc1cccc(C(=O)O)c1N,303.15,0.1206,acetone,CC(C)=O,10.1021/acs.jced.8b01226
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,303.15,1.121e-06,acetone,CC(C)=O,10.1021/acs.jced.8b01080
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)[C@H](C)[C@H]12,303.15,5.971e-06,acetone,CC(C)=O,10.1021/acs.jced.8b01051
O=C(O)Cc1c[nH]c2ccccc12,303.15,3.258e-05,acetone,CC(C)=O,10.1021/acs.jced.8b01265
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,303.15,0.000516,acetone,CC(C)=O,10.1021/acs.jced.8b01062
NC(=O)c1ccc(N)cc1,303.15,0.0105,acetone,CC(C)=O,10.1021/acs.jced.8b01144
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,303.15,0.0003715,acetone,CC(C)=O,10.1021/acs.jced.8b01101
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,303.15,0.08141,acetone,CC(C)=O,10.1021/acs.jced.8b01099
Cc1nc(C)c(C)nc1C,303.15,0.15632,acetone,CC(C)=O,10.1021/acs.jced.8b00888
COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,303.15,0.002036,acetone,CC(C)=O,10.1021/acs.jced.8b00902
